Name,Platform,Year,Genre,Publisher,ID,Date
Resistance: Retribution,PSP,2009,Shooter,Sony Computer Entertainment,7308,22/03/2009
DS Nishimura Kyotaro Suspense 2 Shin Tantei Series: Kanazawa Hakodate - Gokkan no Kyoukoku - Fukushuu no Kage,DS,2008,Adventure,Tecmo Koei,17096,24/02/2008
Monster Hunter,PS2,2004,Role-Playing,Capcom,8997,19/07/2004
NASCAR Unleashed,PS3,2011,Racing,Activision,15768,23/09/2011
NASCAR Heat,PS,2000,Racing,Hasbro Interactive,9892,17/02/2000
Super Mario Kart,SNES,1992,Racing,Nintendo,5076,13/12/1992
Street Fighter Alpha: Warriors' Dreams,PS,1995,Fighting,Virgin Interactive,7694,05/10/1995
wwe Smackdown vs. Raw 2006,PS2,N/A,Fighting,N/A,5470,01/01/2000
Grand Theft Auto: Vice City Stories,PSP,2006,Action,Take-Two Interactive,5198,16/07/2006
Streets of Rage,GEN,1990,Action,Sega,5588,04/12/1990
Smart Kid's Mega Game Mix,DS,2009,Misc,UFO Interactive,21000,24/09/2009
Tactics Layer: Ritina Guard Senki,DS,2009,Strategy,D3Publisher,21173,27/08/2009
Super Robot Taisen Z,PS2,2008,Strategy,Namco Bandai Games,9006,22/04/2008
Rockstar Games presents Table Tennis,X360,2006,Sports,Take-Two Interactive,7723,11/07/2006
Rally Cross,PS,1997,Racing,Sony Computer Entertainment,10637,13/03/1997
Kingdoms of Amalur: Reckoning,PC,2012,Role-Playing,Electronic Arts,10786,15/10/2012
Ninja Gaiden 3,X360,2012,Action,Tecmo Koei,11722,12/11/2012
The Elder Scrolls Online,PC,2014,Role-Playing,Bethesda Softworks,7315,16/07/2014
High School Musical 3: Senior Year DANCE!,Wii,2008,Misc,Disney Interactive Studios,6510,05/03/2008
Fantastic 4,PS2,2005,Action,Activision,9009,20/11/2005
NBA Live 08,Wii,2007,Sports,Electronic Arts,13011,23/11/2007
Super Mario 3D Land,3DS,2011,Platform,Nintendo,5053,19/06/2011
Need for Speed: Most Wanted,PS2,2005,Racing,Electronic Arts,5252,06/11/2005
Medal of Honor Heroes 2,PSP,2007,Shooter,Electronic Arts,6755,23/04/2007
Geten no Hana: Yume Akari,PSP,2014,Misc,Tecmo Koei,21131,15/09/2014
LEGO Star Wars II: The Original Trilogy,PSP,2006,Action,LucasArts,6366,09/02/2006
Heavy Rain,PS3,2010,Adventure,Sony Computer Entertainment,5447,08/10/2010
Dora the Explorer: Journey to the Purple Planet,GC,2005,Adventure,Global Star,14961,25/10/2005
Pretty Rhythm Rainbow Live: Kira Kira My * Design,3DS,2013,Misc,Takara Tomy,16427,07/03/2013
Tiger Woods PGA Tour 08,PSP,2007,Sports,Electronic Arts,10049,01/07/2007
Mirror's Edge,PC,2009,Platform,Electronic Arts,17703,22/07/2009
Bullet Girls,PSV,2014,Action,D3Publisher,17287,16/10/2014
Namco Soccer Prime Goal,PS,1995,Sports,Sony Computer Entertainment,14536,23/12/1995
Formula One World Championship: Beyond the Limit,SCD,1994,Racing,Sega,16751,09/04/1994
Rogue Ops,XB,2003,Action,Kemco,14390,07/03/2003
The Secret Saturdays: Beasts of the 5th Sun,PS2,2009,Action,D3Publisher,13794,03/05/2009
Warriors Orochi 2,X360,2008,Action,Tecmo Koei,17640,14/06/2008
Dragon Ball: Origins (JP & incomplete US sales),DS,2008,Adventure,Atari,12236,05/09/2008
The Legend of Zelda: Four Swords Adventures,GC,2004,Action,Nintendo,7540,28/04/2004
Ouran Koukou Host Bu,PS2,2007,Adventure,Idea Factory,20976,12/09/2007
Need for Speed: Most Wanted,GBA,2005,Racing,Electronic Arts,11492,13/05/2005
Armorines: Project S.W.A.R.M.,PS,2000,Shooter,Acclaim Entertainment,16328,08/08/2000
Exstetra,PSV,2013,Role-Playing,FuRyu,19340,22/07/2013
The Lord of the Rings: The Return of the King,GBA,2003,Action,Electronic Arts,8566,04/10/2003
Arc the Lad II,PS,1996,Role-Playing,Sony Computer Entertainment,6972,05/11/1996
Frontlines: Fuel of War,PC,2008,Shooter,THQ,20105,02/09/2008
Evolve,PS4,2015,Shooter,Take-Two Interactive,7188,09/01/2015
Super Sentai Battle: Ranger Cross,Wii,2011,Action,Namco Bandai Games,16494,08/01/2011
Destroy All Humans!,XB,2005,Shooter,THQ,9230,03/06/2005
Shin Nippon Pro Wrestling: Toukon Retsuden 3,PS,1998,Fighting,Tomy Corporation,12123,26/05/1998
Space Chimps,Wii,2008,Platform,Brash Entertainment,16013,15/04/2008
DX Game of Life 2,PS,1997,Misc,Takara,10549,07/06/1997
Star Wars: Jedi Starfighter,XB,2002,Simulation,Activision,9490,21/07/2002
Portal 2,PS3,2011,Shooter,Valve,6016,18/06/2011
Rogue Trip: Vacation 2012,PS,1998,Racing,GT Interactive,10047,20/07/1998
International Superstar Soccer 2000 (JP weekly sales),N64,1999,Sports,Konami Digital Entertainment,13049,19/04/1999
Rock Band 2,PS2,2008,Misc,MTV Games,8400,26/09/2008
Fairytale Fights,PS3,2009,Action,Playlogic Game Factory,13226,13/01/2009
NBA in the Zone 2000,PS,2000,Sports,Konami Digital Entertainment,12312,20/09/2000
Pro Yakyuu Greatest Nine 98,SAT,1998,Sports,Sega,15913,16/10/1998
Tales of Phantasia,PS,1998,Role-Playing,Namco Bandai Games,8471,14/10/1998
Batman: Dark Tomorrow,GC,2003,Action,Kemco,16538,18/11/2003
G.I. Joe: The Rise of Cobra,DS,2009,Action,Electronic Arts,14270,05/09/2009
Prince of Persia,X360,2008,Action,Ubisoft,7042,17/05/2008
Doraemon: Shin Nobita no Daimakyou Peko to 5-nin no Tankenta,3DS,2014,Action,FuRyu,18598,16/06/2014
Capcom Classics Collection,XB,2005,Misc,Capcom,13918,06/06/2005
Code of Princess,3DS,2012,Action,Agatsuma Entertainment,12629,20/07/2012
Midnight Club 3: DUB Edition Remix,XB,2006,Racing,Take-Two Interactive,12530,03/09/2006
Real World Golf,PS2,2005,Sports,Valcon Games,15280,14/04/2005
Major League Baseball 2K11,PS2,2011,Sports,Take-Two Interactive,18199,13/07/2011
Wakeboarding Unleashed Featuring Shaun Murray,GBA,2003,Sports,Aspyr,20319,03/07/2003
NHL 2005,XB,2004,Sports,Electronic Arts,13688,13/06/2004
Alone in the Dark: The New Nightmare,PS,N/A,Adventure,Infogrames,13553,01/01/2000
Namco Museum Vol.3,PS,1996,Misc,Sony Computer Entertainment,5293,17/10/1996
Ghost in the Shell: Stand Alone Complex,PS2,2004,Adventure,Namco Bandai Games,13614,12/08/2004
RayCrisis: Series Termination,PS,1999,Shooter,JVC,20088,16/04/1999
Memories Off 6: Next Relation,PS2,2009,Adventure,5pb,20971,27/01/2009
Starship Troopers,PC,2005,Shooter,Empire Interactive,20460,28/10/2005
SpongeBob SquigglePants,Wii,2011,Misc,THQ,9722,18/12/2011
NBA Street,PS2,2001,Sports,Electronic Arts,5534,26/12/2001
Momotarou Dentetsu 15,PS2,2005,Misc,Hudson Soft,12160,02/10/2005
All-Pro Football 2K8,PS3,2007,Sports,Take-Two Interactive,13738,19/08/2007
M&M's Kart Racing,Wii,2007,Racing,Zoo Digital Publishing,11999,20/07/2007
Queen's Blade: Spiral Chaos,PSP,2009,Role-Playing,Namco Bandai Games,15088,21/11/2009
The Sims: Livin Large,PC,2000,Misc,Electronic Arts,5473,01/11/2000
Meitantei Conan: Aoki Houseki no Rinbukyoku,DS,2011,Adventure,Namco Bandai Games,17362,23/07/2011
Snowboard Kids,N64,1996,Sports,Atlus,12624,07/05/1996
Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden,PS4,2016,Misc,Tecmo Koei,18487,05/03/2016
Knockout Kings 2000,N64,1999,Fighting,Electronic Arts,7258,09/01/1999
Madden NFL 2004,XB,2003,Sports,Electronic Arts,6881,07/07/2003
Burnout Paradise: The Ultimate Box,PS3,2009,Racing,Electronic Arts,16093,22/02/2009
Goosebumps HorrorLand,Wii,2008,Adventure,Scholastic Inc.,13279,16/05/2008
Grand Theft Auto 2,PS,1998,Action,Take-Two Interactive,5388,07/06/1998
Harry Potter and the Order of the Phoenix,PS3,2007,Action,Electronic Arts,11742,22/07/2007
BlazBlue: Chrono Phantasma Extend,XOne,2015,Action,PQube,17519,11/04/2015
Naruto Shippuuden: Shinobi Retsuden III,DS,2009,Action,Takara Tomy,18583,12/07/2009
NCAA March Madness 06,PS2,2005,Sports,Electronic Arts,8760,19/07/2005
The Legend of Zelda: Majora's Mask,N64,2000,Action,Nintendo,5398,01/09/2000
Ninja Assault,PS2,2002,Shooter,Namco Bandai Games,15230,26/05/2002
Gekido,PS,1999,Fighting,Infogrames,15642,19/07/1999
Active Life: Outdoor Challenge,Wii,2008,Sports,Atari,6198,17/10/2008
Harry Potter and the Deathly Hallows - Part 1,X360,2010,Action,Electronic Arts,9300,16/05/2010
Super Street Fighter II,SNES,1993,Fighting,Nintendo,5849,06/05/1993
Die Hard Trilogy,PS,1996,Shooter,Fox Interactive,6216,11/09/1996
7 Wonders of the Ancient World,PSP,2007,Puzzle,Mumbo Jumbo,16559,13/03/2007
NCAA Football 14,PS3,2013,Sports,Electronic Arts,7561,23/08/2013
NHL 2K10,X360,2009,Sports,Take-Two Interactive,13934,19/11/2009
Tecmo's Deception,PS,1996,Role-Playing,Sunsoft,17007,07/03/1996
Buck Fever,Wii,2009,Sports,Destineer,14165,09/01/2009
Egg Mania: Eggstreme Madness,XB,2002,Puzzle,Kemco,21079,10/06/2002
Warriors Orochi 3,X360,2011,Action,Ubisoft Annecy,13513,10/07/2011
Neo Angelique,PS2,2006,Adventure,Tecmo Koei,20111,09/05/2006
Britney's Dance Beat,GBA,2002,Misc,THQ,12297,25/06/2002
Deus Ex: Human Revolution,WiiU,2013,Shooter,Square Enix,14883,11/08/2013
Sumikko Gurashi: Koko ga Ochitsukundesu,3DS,2014,Action,Nippon Columbia,13430,12/10/2014
Harry Potter and the Deathly Hallows - Part 1,PC,2010,Action,Electronic Arts,15643,07/06/2010
Rugrats: Scavenger Hunt,N64,1999,Misc,THQ,8906,17/07/1999
Cabela's Big Game Hunter,PS2,2002,Sports,Activision,6354,28/04/2002
Hot Wheels: Burnin' Rubber,GBA,2001,Racing,THQ,17246,02/04/2001
Digimon World: Data Squad,PS2,2006,Role-Playing,Namco Bandai Games,11772,03/10/2006
FIFA 2001: Major League Soccer,PS2,2000,Sports,Electronic Arts,15989,03/09/2000
Farming Simulator 15 Expansion Pack,PC,2015,Action,Focus Home Interactive,21274,11/01/2015
The Tale of Despereaux,Wii,2008,Platform,Brash Entertainment,18467,06/07/2008
Duel Masters: Shadow of the Code,GBA,2004,Misc,Atari,21305,04/09/2004
Apache: Air Assault,X360,2010,Simulation,Activision,13445,03/05/2010
America's Next Top Model,Wii,2010,Action,Crave Entertainment,16346,13/02/2010
Transformers: Dark of the Moon,X360,2011,Action,Activision,11052,22/07/2011
The Italian Job,PS2,2003,Racing,Eidos Interactive,12081,22/04/2003
FIFA Street,XB,2005,Sports,Electronic Arts,15526,23/12/2005
Tom Clancy's Rainbow Six: Vegas 2,X360,2008,Shooter,Ubisoft,5636,15/08/2008
Kong: The Animated Series,GBA,2002,Action,BAM! Entertainment,20608,11/10/2002
Street Fighter EX3,PS2,2000,Fighting,Virgin Interactive,7449,09/09/2000
Balloon Pop,Wii,2007,Puzzle,505 Games,18372,28/10/2007
The Hidden,3DS,N/A,Adventure,Unknown,16455,01/01/2000
Resident Evil 4 HD,XOne,2016,Shooter,Capcom,21569,23/10/2016
Rise of Nations: Rise of Legends,PC,2006,Strategy,Microsoft Game Studios,19159,09/05/2006
Magic Encyclopedia: Moonlight,DS,2010,Misc,Foreign Media Games,20918,15/03/2010
Calcio Bit,GBA,2006,Sports,Nintendo,19626,28/06/2006
Rock Band Country Track Pack 2,Wii,2011,Misc,MTV Games,15830,04/10/2011
Rascal,PS,1998,Action,Psygnosis,9584,27/04/1998
NBA 2K10,PS3,2009,Sports,Take-Two Interactive,7458,21/11/2009
Beyblade: Metal Fusion - Battle Fortress,Wii,2009,Action,Konami Digital Entertainment,12723,08/01/2009
Sword Art Online: Hollow Fragment,PSV,2014,Role-Playing,Namco Bandai Games,10921,01/07/2014
The Idolm@ster: Must Songs - Red Board / Blue Board,PSV,2015,Misc,Namco Bandai Games,18936,02/09/2015
NASCAR Thunder 2004,PS2,2003,Racing,Electronic Arts,6893,18/10/2003
Metal Max Returns,SNES,1995,Role-Playing,Data East,18722,05/07/1995
Teenage Mutant Ninja Turtles Double Pack,GBA,2006,Action,Konami Digital Entertainment,20525,01/09/2006
Big Air,PS,1999,Sports,Accolade,12909,24/02/1999
The Mummy: Tomb of the Dragon Emperor,PS2,2008,Action,Vivendi Games,11695,02/08/2008
Bigfoot: Collision Course,Wii,2008,Racing,Zoo Digital Publishing,10605,28/02/2008
Baldur's Gate: Dark Alliance II,XB,2004,Role-Playing,Acclaim Entertainment,11605,18/11/2004
Lumines: Puzzle Fusion,PSP,2004,Puzzle,Ubisoft,6845,26/06/2004
NERF N-Strike Elite,Wii,2009,Shooter,Electronic Arts,7054,06/01/2009
Connect Four / Perfection / Trouble,GBA,2005,Misc,Zoo Digital Publishing,11381,08/02/2005
Sailor Moon,SNES,1993,Action,Namco Bandai Games,12301,12/03/1993
Razor Freestyle Scooter,PS,1999,Sports,Ubisoft,9234,14/09/1999
Shinkyoku Soukai Polyphonica,PS2,2007,Adventure,Prototype,20864,04/04/2007
Moshi Monsters: Katsuma Unleashed,3DS,2013,Action,Activision,17092,26/01/2013
Mobile Suit Gundam Seed,PS2,2003,Action,Namco Bandai Games,12194,01/04/2003
Basketball Hall of Fame Ultimate Hoops Challenge,Wii,2010,Sports,Zoo Games,17112,21/07/2010
Karaoke Joysound Wii,Wii,2008,Misc,Hudson Soft,11549,20/09/2008
Deal or No Deal,Wii,2009,Misc,Zoo Games,6504,04/10/2009
Charlie and the Chocolate Factory,XB,2005,Adventure,Global Star,15276,22/02/2005
Pinball Hall of Fame: The Gottlieb Collection,PS2,2004,Misc,Play It,10571,28/08/2004
English Training: Have Fun Improving Your Skills!,DS,2006,Misc,Nintendo,5402,19/06/2006
You Don't Know Jack,Wii,2011,Misc,THQ,12257,16/12/2011
Metroid: Zero Mission,GBA,2004,Adventure,Nintendo,7474,14/10/2004
Kekkaishi: Kokubourou no Kage,Wii,2007,Action,Namco Bandai Games,19151,10/08/2007
Genkai Totsuki Moero Chronicle,PSV,2014,Role-Playing,Compile Heart,16701,20/05/2014
Penny Racers Party: Turbo-Q Speedway,Wii,2008,Racing,Takara Tomy,16567,05/06/2008
Moe Moe 2-Ji Daisenryaku 2,PSP,2010,Strategy,System Soft,21299,20/04/2010
Mary-Kate and Ashley: Winners Circle,PS,2001,Action,Acclaim Entertainment,14088,28/08/2001
Tom Clancy's Ghost Recon 2: Summit Strike,XB,2005,Shooter,Ubisoft,9962,20/11/2005
SEGA Classics Collection,PS2,2005,Misc,Sega,9563,18/07/2005
Lunar: Silver Star Story Complete,PS,1998,Role-Playing,Kadokawa Shoten,8627,28/07/1998
Crash of the Titans,PSP,2007,Action,Vivendi Games,8138,24/02/2007
Summon Night 3,PS2,2003,Role-Playing,Banpresto,11841,04/03/2003
Lunar 2: Eternal Blue Complete,PS,1999,Role-Playing,Kadokawa Shoten,10337,10/03/1999
IHRA Drag Racing: Sportsman Edition,PS2,2006,Racing,Bethesda Softworks,16270,16/10/2006
Little League World Series Baseball 2008,DS,2008,Sports,Activision,17542,23/06/2008
Trivial Pursuit,Wii,2009,Misc,Electronic Arts,8451,26/10/2009
Blue Breaker: Ken Yorimo Hohoemi o,PCFX,1996,Role-Playing,NEC,19556,26/06/1996
Doukyuusei 2,SAT,1997,Role-Playing,NEC Interchannel,14618,25/02/1997
Top Spin 4,PS3,2011,Sports,Take-Two Interactive,7864,27/06/2011
Space Invaders Extreme 2,DS,2009,Shooter,Square Enix,12780,17/08/2009
Mortal Kombat: Deadly Alliance,GBA,2002,Fighting,Midway Games,21563,07/06/2002
Dynasty Warriors 3,XB,2002,Action,THQ,16725,22/06/2002
Mind Zero,PSV,2013,Role-Playing,GungHo,13833,25/11/2013
Chameleon Twist,N64,1997,Platform,Sunsoft,15219,01/01/1997
Kamen Rider: Battride War Genesis,PSV,2016,Action,Namco Bandai Games,18267,28/11/2016
Final Fantasy XII: Revenant Wings,DS,2007,Role-Playing,Square Enix,6390,07/06/2007
R-Type III: The Third Lightning,GBA,2004,Shooter,Zoo Digital Publishing,19528,18/10/2004
Rock Band 4,XOne,2015,Misc,Harmonix Music Systems,9510,14/12/2015
Winning Post 8 2015,PS3,2015,Action,Tecmo Koei,20154,10/02/2015
Phantasy Star Online Episode I & II,GC,2002,Role-Playing,Infogrames,9324,15/04/2002
Fancy Nancy: Tea Party Time!,DS,2010,Adventure,THQ,13191,15/10/2010
Winning Post 7 2009,PSP,2009,Sports,Tecmo Koei,19414,26/11/2009
Max Payne 3,PS3,2012,Shooter,Take-Two Interactive,5908,17/05/2012
The LEGO Movie Videogame,WiiU,2014,Action,Warner Bros. Interactive Entertainment,8054,08/06/2014
Kawasaki Jet Ski,Wii,2008,Racing,Metro 3D,20095,08/06/2008
Mace Griffin: Bounty Hunter,XB,2003,Shooter,Electronic Arts,15372,08/07/2003
Sniper Elite 3,PS4,2014,Shooter,505 Games,7990,22/06/2014
Adrenalin Misfits,X360,2010,Racing,Konami Digital Entertainment,14021,04/03/2010
Dance Dance Revolution: Mario Mix (JP sales),GC,2005,Simulation,Nintendo,17770,04/03/2005
Solitaire & Mahjong,Wii,2009,Puzzle,Crave Entertainment,14697,18/10/2009
Fujiko F. Fujio Characters: Great Assembly! Slightly Fantastic Slapstick Party,3DS,2014,Action,Namco Bandai Games,21567,10/02/2014
Super Dodge Ball,NG,1995,Sports,Technos Japan Corporation,20553,08/06/1995
America's Army: True Soldiers,X360,2007,Shooter,Ubisoft,16276,21/01/2007
Dynasty Warriors 6 (JP sales),PS2,2008,Action,Tecmo Koei,11659,06/09/2008
Nobunaga no Yabou: Haouden,SNES,1993,Strategy,Tecmo Koei,8236,18/05/1993
Meitantei Evangelion,PS2,2007,Adventure,Broccoli,20296,22/01/2007
The LEGO Movie Videogame,PS3,2014,Action,Warner Bros. Interactive Entertainment,7051,14/05/2014
UN Squadron,SNES,1991,Shooter,Capcom,14958,12/03/1991
NBA Live 08,PS3,2007,Sports,Electronic Arts,8176,10/02/2007
Tom Clancy's Rainbow Six: Vegas,PS3,2007,Shooter,Ubisoft,6586,15/12/2007
Yakuza 5,PS3,2012,Action,Sega,8401,28/12/2012
Mega Man Battle Network: Operation Shooting Star,DS,N/A,Role-Playing,Capcom,16755,01/01/2000
My Virtual Tutor: Reading Adventure Kindergarten to First,DS,2009,Misc,Mentor Interactive,11421,11/12/2009
Harry Potter and the Half-Blood Prince,PS2,2009,Action,Electronic Arts,8134,06/08/2009
Backbreaker,X360,N/A,Sports,Unknown,13086,01/01/2000
The Voice,X360,2014,Action,Activision,16566,07/06/2014
Yu-Gi-Oh! GX: Duel Academy,GBA,2005,Misc,Konami Digital Entertainment,12033,06/01/2005
Final Fight One,GBA,2001,Fighting,Ubisoft,12473,03/11/2001
Famicom Mini: Famicom Tantei Club - Kieta Koukeisha Zenkouhen,GBA,2004,Adventure,Nintendo,15248,28/09/2004
GrimGrimoire,PS2,2007,Strategy,Tecmo Koei,18240,26/12/2007
Blood Wake,XB,2001,Shooter,Microsoft Game Studios,8537,26/01/2001
Tetris 2 (All region sales),GB,1992,Puzzle,Nintendo,6608,23/05/1992
The Guy Game,PS2,2004,Misc,Gathering of Developers,14349,04/10/2004
One Piece: Unlimited World Red,PS3,2014,Action,Namco Bandai Games,10826,02/02/2014
Over the Hedge,DS,2006,Platform,Activision,11212,01/07/2006
Dynamite Headdy,GEN,1993,Platform,Sega,17945,24/05/1993
Juiced 2: Hot Import Nights,PS3,2007,Racing,THQ,11519,24/10/2007
Dragon Ball: Raging Blast 2,X360,2010,Fighting,Namco Bandai Games,8143,21/06/2010
Wheel of Fortune,PS,1998,Misc,Hasbro Interactive,6579,27/03/1998
Kung Fu Panda 2,DS,2011,Action,THQ,11980,26/01/2011
Disney's PK: Out of the Shadows,PS2,2002,Platform,Ubisoft,14706,18/09/2002
NHL FaceOff 2003,PS2,2002,Sports,Sony Computer Entertainment,12126,28/05/2002
Sonic Mega Collection Plus,XB,2004,Misc,Sega,7290,04/11/2004
MLB 11: The Show,PS2,2011,Sports,Sony Computer Entertainment,14394,15/09/2011
Lego Batman 3: Beyond Gotham,XOne,2014,Action,Warner Bros. Interactive Entertainment,9549,26/09/2014
Dragon Ball: Origins 2,DS,2010,Action,Namco Bandai Games,13595,06/05/2010
Meitantei Conan: Kieta Hakase to Machigai Sagashi no Tou,DS,2008,Adventure,Namco Bandai Games,20368,09/10/2008
NBA Street Homecourt,PS3,2007,Sports,Electronic Arts,13821,24/11/2007
Build-A-Bear Workshop,DS,2007,Simulation,Game Factory,7230,27/12/2007
Legends of Wrestling,GC,2002,Fighting,Acclaim Entertainment,14558,16/02/2002
Bomberman Fantasy Race,PS,1998,Racing,Virgin Interactive,19990,28/07/1998
Outlaw Volleyball Remixed,PS2,2004,Sports,Global Star,18847,16/06/2004
"Warhammer 40,000: Dawn of War II - Retribution",PC,2011,Strategy,THQ,16485,18/11/2011
LEGO Marvel's Avengers,XOne,2016,Action,Warner Bros. Interactive Entertainment,10595,07/06/2016
Teenage Mutant Ninja Turtles 2: Battle Nexus,GBA,2004,Action,Konami Digital Entertainment,10579,24/10/2004
Activision Anthology,GBA,2003,Misc,Activision,18438,06/12/2003
Skylanders Giants,3DS,2012,Action,Activision,14176,21/09/2012
Ultimate Block Party,PSP,2004,Puzzle,505 Games,19284,22/04/2004
Dragon Quest VII: Warriors of Eden,PS,2000,Role-Playing,Enix Corporation,5242,28/01/2000
ESPN NHL 2K5,XB,2004,Sports,Global Star,9601,15/11/2004
Bunmei Kaika: Aoiza Ibunroku Saien,PSP,2012,Action,FuRyu,21214,22/08/2012
uDraw Studio,Wii,2010,Misc,THQ,5627,05/05/2010
Senran Kagura: Sh?jo-tachi no Shinei,3DS,2011,Action,Marvelous Interactive,13704,23/03/2011
Football Director DS,DS,2008,Sports,Pinnacle,15536,16/12/2008
The Testament of Sherlock Holmes,PS3,2012,Adventure,Focus Home Interactive,11543,25/05/2012
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,DS,2005,Action,Konami Digital Entertainment,17581,26/06/2005
Yoshi,NES,1991,Puzzle,Nintendo,6008,18/10/1991
Marvel Super Hero Squad,PSP,2009,Fighting,THQ,12388,15/11/2009
Black * Rock Shooter: The Game,PSP,2011,Role-Playing,Unknown,13975,08/06/2011
X-Men Legends II: Rise of Apocalypse,PSP,2005,Role-Playing,Activision,10965,10/03/2005
Super Dodgeball Brawlers,DS,2008,Sports,Arc System Works,14063,09/02/2008
Test Drive: Ferrari Legends,PS3,2012,Racing,Unknown,18757,16/12/2012
Tony Hawk: Shred,Wii,2010,Sports,Activision,8587,09/04/2010
Tsurugi no Machi no Ihoujin: Kuro no Kyuuden,PSV,2015,Role-Playing,Experience Inc.,18864,28/05/2015
Romance of the Three Kingdoms VII,PS2,2000,Strategy,Tecmo Koei,10683,25/04/2000
Starwinder: The Ultimate Space Race,PS,1996,Racing,Mindscape,17764,05/03/1996
Naruto: Ultimate Ninja 3 (JP sales),PS2,2005,Fighting,Atari,10225,14/09/2005
Turok 2: Seeds of Evil,N64,1997,Platform,Acclaim Entertainment,5927,07/12/1997
The First Templar,PC,2011,Action,Kalypso Media,16542,12/09/2011
Naruto Shippuden 3D: The New Era,3DS,2011,Action,505 Games,15360,16/10/2011
Porky's,2600,1982,Action,20th Century Fox Video Games,11728,07/10/1982
Mushroom Men: The Spore Wars,Wii,2008,Action,SouthPeak Games,12922,03/02/2008
Jikkyou Powerful Pro Yakyuu 2012,PS3,2012,Action,Konami Digital Entertainment,12491,03/05/2012
TrackMania Turbo,PC,2016,Action,Ubisoft,21386,26/10/2016
Commando,2600,1987,Action,Activision,9194,28/11/1987
Resident Evil Archives: Resident Evil,Wii,2008,Action,Capcom,10692,08/06/2008
Kami Naru Kimi to,PSP,2011,Adventure,Idea Factory,19958,09/10/2011
